AbilitecContactID,PolicyNumber,DriverNumber,AbilitecHouseholdID,DriverCount,ClaimCount,TotalPaid,ClaimNumber,AtFaultDescription,ClaimStatus,ClaimType,DateOfLoss,DriverID,LossState,PolicyStateCode,SubrogrationFlag,TermEffectiveDate,VehicleID,ClaimTransCount,ClaimTransPaidLoss,DaysToClaim,DaysToClaim_h
04ZJUS021YP13JZV,Q08xMDE0MTAz,1,04ZJUS03BXL4R8DD,5,1,11748.400000000001,PA0000623279,Insured at fault,C,PD ONLY (2 CARS),2012-02-22 18:30:00,2,CO,CO,NO,2012-01-24 00:00:00,1,22.0,11748.400000000001,0.7708333333333334,18.5
04ZJUS02Z7KCB5MF,Q08xMDU0NTI2,1,04ZJUS03K1X4HYYZ,1,1,0.0,PA0000645951,Other party at fault,C,COVERAGE ISSUE,2012-06-12 15:30:00,0,UT,CO,NO,2012-02-19 00:00:00,1,,,,
04ZJUS01ZM9C2SMY,Q08xMTE2NTg3,1,04ZJUS03JCT0LKFR,1,1,0.0,PA0000794308,Other party at fault,C,ACCIDENT W/INJURY,2014-06-13 17:20:00,1,CO,CO,NO,2014-04-12 00:00:00,10,3.0,0.0,0.7222222222222223,17.333333333333336
04ZJUS021YP13JZV,Q08xMTIxOTA2,1,04ZJUS03BXL4R8DD,5,1,0.0,PA0000700705,Fault unknown,C,UNVERIFIED W/INJURY,2013-04-03 17:30:00,0,CO,,NO,2012-04-18 00:00:00,1,,,,
04ZJUS0188C22Y8L,Q08xMTMzMjUz,1,04ZJUS03XGB7LDER,5,1,14803.7,PA0000671633,Other party at fault,C,ACCIDENT W/INJURY,2012-10-31 04:20:00,3,CO,CO,NO,2012-05-01 00:00:00,1,36.0,14803.7,0.18055555555555558,4.333333333333334
04ZJUS0147TM1JDK,Q08xMjAwNzUx,1,04ZJUS033M6VLV3R,2,1,14030.21,PA0000766630,Insured at fault,C,ACCIDENT W/INJURY,2014-02-22 12:17:00,1,CO,CO,NO,2013-07-18 00:00:00,1,15.0,14030.21,0.5118055555555555,12.283333333333333
04ZJUS01FYKTQ3P3,Q08xMjE3MzQz,1,04ZJUS03D0MPPNJ5,3,1,1719.46,PA0002178173,Insured at fault,C,PG_CVREARENDIV,2017-01-23 00:00:00,1,CO,CO,YES,2016-08-12 00:00:00,12,11.0,1719.46,0.0,0.0
04ZJUS016KYSKTZ3,Q08xMjMxMDIw,1,04ZJUS03PZKWWXBR,2,1,0.0,PA0000672525,Fault unknown,C,COV ISSUE 2 OR LESS VEHS,2012-10-29 18:53:00,0,CO,,NO,2012-08-23 00:00:00,1,,,,
04ZJUS01LPLDGPML,Q08xMjczMTQy,1,04ZJUS03LXV5YC9H,16,10,54559.75000000001,PA0000748325,Insured at fault,C,PD ONLY (2 CARS),2013-11-21 08:15:00,1,CO,CO,NO,2013-10-03 00:00:00,2,5.0,975.59,0.34375000000000006,8.250000000000002
04ZJUS01LPLDGPML,Q08xMjczMTQy,1,04ZJUS03LXV5YC9H,16,10,54559.75000000001,PA0000757128,Insured at fault,C,ACCIDENT W/INJURY,2014-01-06 14:15:00,1,CO,CO,NO,2013-10-03 00:00:00,2,5.0,3358.12,0.59375,14.25
04ZJUS01LPLDGPML,Q08xMjczMTQy,1,04ZJUS03LXV5YC9H,16,10,54559.75000000001,PA0000837256,Insured at fault,C,PD ONLY (2 CARS),2015-02-11 17:30:00,1,CO,CO,NO,2014-10-06 00:00:00,5,3.0,0.0,0.7291666666666667,17.500000000000004
04ZJUS01LPLDGPML,Q08xMjczMTQy,1,04ZJUS03LXV5YC9H,16,10,54559.75000000001,PA0002106319,No fault,C,HAIL,2016-07-07 00:00:00,98,CO,CO,NO,2015-10-06 00:00:00,2,8.0,2689.72,0.0,0.0
04ZJUS01LPLDGPML,Q08xMjczMTQy,1,04ZJUS03LXV5YC9H,16,10,54559.75000000001,PA0002314570,Other party at fault,C,PG_PARKED,2018-03-27 00:00:00,98,CO,CO,NO,2017-10-06 00:00:00,14,9.0,812.1799999999998,0.0,0.0
04ZJUS01LPLDGPML,Q08xMjczMTQy,1,04ZJUS03LXV5YC9H,16,10,54559.75000000001,PA0002357951,Insured at fault,C,PG_COLLISIONINTERSECTION,2018-07-20 00:00:00,99,CO,CO,NO,2017-10-06 00:00:00,5,27.0,33667.990000000005,0.0,0.0
04ZJUS01LPLDGPML,Q08xMjczMTQy,1,04ZJUS03LXV5YC9H,16,10,54559.75000000001,PA0002363844,No fault,C,HAIL,2018-08-06 00:00:00,98,CO,CO,NO,2017-10-06 00:00:00,14,12.0,4172.83,0.0,0.0
04ZJUS01LPLDGPML,Q08xMjczMTQy,1,04ZJUS03LXV5YC9H,16,10,54559.75000000001,PA0002380754,No fault,C,PG_IVREARENDCV,2018-09-26 00:00:00,12,CO,CO,NO,2017-10-06 00:00:00,14,4.0,0.0,0.0,0.0
04ZJUS01LPLDGPML,Q08xMjczMTQy,1,04ZJUS03LXV5YC9H,16,10,54559.75000000001,PA0002405898,Insured at fault,C,PG_COLLISIONINTERSECTION,2018-09-09 00:00:00,99,CO,CO,NO,2017-10-06 00:00:00,15,10.0,8883.32,0.0,0.0
04ZJUS01LPLDGPML,Q08xMjczMTQy,1,04ZJUS03LXV5YC9H,16,10,54559.75000000001,PA0002408123,No fault,C,PG_PARKED,2018-12-10 00:00:00,98,CO,CO,NO,2018-10-06 00:00:00,14,5.0,0.0,0.0,0.0
04ZJUS01L1GMDMT8,Q08xMjkyMDY0,1,04ZJUS03C207PFGW,2,3,2047.75,PA0000705424,Other party at fault,C,PD ONLY  (1 CAR),2013-04-28 00:01:00,99,CO,CO,NO,2012-10-24 00:00:00,3,7.0,1522.97,0.0006944444444444446,0.01666666666666667
04ZJUS01L1GMDMT8,Q08xMjkyMDY0,1,04ZJUS03C207PFGW,2,3,2047.75,PA0000705428,Other party at fault,C,PD ONLY  (1 CAR),2013-04-27 00:01:00,99,CO,CO,NO,2012-10-24 00:00:00,2,8.0,524.78,0.0006944444444444446,0.01666666666666667
04ZJUS01L1GMDMT8,Q08xMjkyMDY0,1,04ZJUS03C207PFGW,2,3,2047.75,PA0000762708,Other party at fault,C,GLASS ONLY/TOWING,2014-02-04 10:30:00,99,CO,CO,NO,2013-10-24 00:00:00,1,3.0,0.0,0.4375,10.5
04ZJUS02QN6ZKYY3,Q08xMzI4ODUw,1,04ZJUS03B205C29W,1,1,3652.61,PA0000687616,Insured at fault,C,PD ONLY (2 CARS),2013-01-29 13:00:00,1,CO,CO,NO,2012-11-28 00:00:00,1,5.0,3652.61,0.5416666666666666,13.0
04ZJUS01LDY4353L,Q08xMzM2MDAx,6,04ZJUS039Z1QYQK6,2,1,11992.3,PA0000695261,Insured at fault,C,PD ONLY (2 CARS),2012-12-11 08:28:00,99,CO,CO,NO,2012-12-04 00:00:00,1,6.0,11992.3,0.3527777777777778,8.466666666666669
04ZJUS0213QF9G5G,Q08xMzU0ODQ0,1,04ZJUS03CJKMD93Z,1,2,1249.18,PA0000747477,Insured at fault,C,PD ONLY (2 CARS),2013-11-17 21:30:00,1,CO,CO,NO,2012-12-26 00:00:00,1,5.0,1249.18,0.8958333333333334,21.5
04ZJUS0213QF9G5G,Q08xMzU0ODQ0,1,04ZJUS03CJKMD93Z,1,2,1249.18,PA0000791668,Other party at fault,C,GLASS ONLY/TOWING,2014-06-25 06:45:00,0,CO,CO,NO,2013-12-30 00:00:00,1,,,,
04ZJUS0278NHJGJN,Q08xMzg2NzU3,1,04ZJUS03QG2LECYJ,1,1,0.0,PA0002005722,No fault,C,VEHCOLLISION,2012-09-27 00:00:00,0,CO,CO,NO,2078-12-31 00:00:00,1,,,,
04ZJUS02L0JVMVL6,Q08xNDEyNzIz,1,04ZJUS03Y6TD02EH,4,1,0.0,PA0000728015,Fault unknown,C,COVERAGE ISSUE W/INJ,2013-08-13 08:46:00,0,CO,,NO,2078-12-31 00:00:00,0,,,,
04ZJUS01PN9XSQ5R,Q08xNDEzNTEw,1,04ZJUS03520VTQ5C,3,2,0.0,PA0002169020,Other party at fault,C,PG_COLLISIONMERGE,2017-01-18 00:00:00,99,CO,CO,NO,2016-02-15 00:00:00,8,1.0,0.0,0.0,0.0
04ZJUS01PN9XSQ5R,Q08xNDEzNTEw,1,04ZJUS03520VTQ5C,3,2,0.0,PA0002195666,Insured at fault,C,PG_IVREARENDCV,2017-03-23 00:00:00,3,CO,CO,NO,2017-02-22 00:00:00,8,1.0,0.0,0.0,0.0
04ZJUS02WE8MYN94,Q08xNDk1ODc1,1,04ZJUS03XSQYMEBS,2,4,3218.58,PA0000736574,Insured at fault,C,COV ISSUE 2 OR LESS VEHS,2013-09-23 16:15:00,99,CO,CO,NO,2013-04-03 00:00:00,1,3.0,0.0,0.6770833333333334,16.250000000000004
04ZJUS02WE8MYN94,Q08xNDk1ODc1,1,04ZJUS03XSQYMEBS,2,4,3218.58,PA0000736851,Fault unknown,C,UNVERIFIED W/INJURY,2013-09-23 16:30:00,0,CO,,NO,2013-04-03 00:00:00,1,,,,
04ZJUS02WE8MYN94,Q08xNDk1ODc1,1,04ZJUS03XSQYMEBS,2,4,3218.58,PA0002337743,Other party at fault,C,PG_PARKED,2018-05-28 00:00:00,98,CO,CO,NO,2018-04-07 00:00:00,3,12.0,2481.8599999999997,0.0,0.0
04ZJUS02WE8MYN94,Q08xNDk1ODc1,1,04ZJUS03XSQYMEBS,2,4,3218.58,PA0002401193,Insured at fault,C,PG_COLLISIONBACKING,2018-11-22 00:00:00,1,CO,CO,NO,2018-04-07 00:00:00,3,12.0,736.72,0.0,0.0
04ZJUS026W9PLQXS,Q08xNDkyNzg3,1,04ZJUS03BVB2Z5JE,2,1,0.0,PA0002346794,Other party at fault,C,PG_HIT_RUN,2018-06-24 00:00:00,1,CO,CO,NO,2018-04-08 00:00:00,2,1.0,0.0,0.0,0.0
04ZJUS026C1MDB0X,Q08xNTI1NDgz,1,04ZJUS031MRFK0LN,3,2,8922.67,PA0000715140,Other party at fault,C,PD ONLY (2 CARS),2013-06-11 14:00:00,0,CO,CO,NO,2013-04-29 00:00:00,1,,,,
04ZJUS026C1MDB0X,Q08xNTI1NDgz,1,04ZJUS031MRFK0LN,3,2,8922.67,PA0002023990,Insured at fault,C,VEHCOLLISION,2015-08-21 00:00:00,1,CO,CO,NO,2015-05-07 00:00:00,1,14.0,8922.67,0.0,0.0
04ZJUS021YP13JZV,Q08xNTM4MDI5,1,04ZJUS03BXL4R8DD,5,2,12149.619999999999,PA0000756193,Fault unknown,C,UNVERIFIED W/INJURY,2013-04-03 17:30:00,0,CO,,NO,2012-04-18 00:00:00,1,,,,
04ZJUS021YP13JZV,Q08xNTM4MDI5,1,04ZJUS03BXL4R8DD,5,2,12149.619999999999,PA0000757873,Insured at fault,C,UNVERIFIED W/INJURY,2013-04-04 17:30:00,2,CO,CO,NO,2012-04-18 00:00:00,1,20.0,12149.619999999999,0.7291666666666667,17.500000000000004
04ZJUS029R0C42P3,Q08xNTQxOTg4,1,04ZJUS03XLGMY9XF,1,2,3405.0,PA0002035334,No fault,C,GLASSBREAKAGE,2015-10-27 00:00:00,1,CO,CO,NO,2015-05-13 00:00:00,1,4.0,0.0,0.0,0.0
04ZJUS029R0C42P3,Q08xNTQxOTg4,1,04ZJUS03XLGMY9XF,1,2,3405.0,PA0002039521,Insured at fault,C,PG_COLLISIONBACKING,2015-11-09 00:00:00,1,CO,CO,NO,2015-05-13 00:00:00,1,8.0,3405.0,0.0,0.0
04ZJUS02RVV1YGDB,Q08xNTU5NDQ4,1,04ZJUS030FTB04B9,1,1,880.59,PA0002359074,Insured at fault,C,PG_COLLISIONBACKING,2018-05-31 00:00:00,1,CO,CO,NO,2017-12-10 00:00:00,2,7.0,880.59,0.0,0.0
04ZJUS010XV5P56F,Q08xNTkyODE1,1,04ZJUS1397RE34M4,7,2,0.0,PA0000823641,Other party at fault,C,PD ONLY (3 OR MORE CARS),2014-12-04 17:00:00,0,CO,CO,NO,2014-06-30 00:00:00,1,,,,
04ZJUS010XV5P56F,Q08xNTkyODE1,1,04ZJUS1397RE34M4,7,2,0.0,PA0002436155,No fault,C,VANDALISM,2019-03-03 00:00:00,0,CO,CO,NO,2019-01-05 00:00:00,5,,,,
04ZJUS01WSVDGTMV,Q08xNjAwMDIz,1,04ZJUS033H59X2PN,2,1,0.0,PA0000773855,Fault unknown,C,COV ISSUE 2 OR LESS VEHS,2014-03-28 09:10:00,0,CO,,NO,2014-01-19 00:00:00,1,,,,
04ZJUS02E690SDZ6,Q08xNjE3ODA4,1,04ZJUS034FGGDJND,8,2,7488.02,PA0000772717,Insured at fault,C,PD ONLY (2 CARS),2014-03-23 16:30:00,4,CO,CO,NO,2014-01-25 00:00:00,5,8.0,320.13,0.6875000000000001,16.500000000000004
04ZJUS02E690SDZ6,Q08xNjE3ODA4,1,04ZJUS034FGGDJND,8,2,7488.02,PA0000830166,Insured at fault,C,PD ONLY (2 CARS),2015-01-07 12:40:00,1,CO,CO,NO,2014-07-29 00:00:00,6,4.0,7167.89,0.5277777777777778,12.666666666666666
04ZJUS01HBVGYRYT,Q08xNjIyOTMy,1,04ZJUS037RG4658L,5,2,40172.09,PA0002080748,Insured at fault,C,PG_IVREARENDCV,2016-04-14 00:00:00,99,CO,CO,NO,2016-02-03 00:00:00,3,28.0,39199.27,0.0,0.0
04ZJUS01HBVGYRYT,Q08xNjIyOTMy,1,04ZJUS037RG4658L,5,2,40172.09,PA0002190143,No fault,C,PG_COLLISIONWITHPARKEDCAR,2017-03-28 00:00:00,98,CO,CO,NO,2017-02-03 00:00:00,3,12.0,972.82,0.0,0.0
04ZJUS02Q64FR38Y,Q08xNjk2MDcy,1,04ZJUS037X2WTPMR,1,1,3332.34,PA0002088905,Insured at fault,C,PG_COLLISIONBACKING,2016-05-11 00:00:00,1,CO,CO,NO,2016-04-15 00:00:00,2,5.0,3332.34,0.0,0.0
04ZJUS01P2VNY1WG,Q08xNzU4MzE4,1,04ZJUS032VVL6XL6,3,3,524.64,PA0002078557,Insured at fault,C,PG_COLLISIONWITHPARKEDCAR,2016-04-03 00:00:00,99,CO,CO,NO,2015-12-02 00:00:00,2,7.0,524.64,0.0,0.0
04ZJUS01P2VNY1WG,Q08xNzU4MzE4,1,04ZJUS032VVL6XL6,3,3,524.64,PA0002103981,Other party at fault,C,PG_COLLISIONINTERSECTION,2016-06-29 00:00:00,3,CO,CO,NO,2016-06-02 00:00:00,3,4.0,0.0,0.0,0.0
04ZJUS01P2VNY1WG,Q08xNzU4MzE4,1,04ZJUS032VVL6XL6,3,3,524.64,PA0002249090,Other party at fault,C,PG_COLLISIONMERGE,2017-09-13 00:00:00,2,CO,CO,NO,2017-06-02 00:00:00,4,4.0,0.0,0.0,0.0
04ZJUS01W6KBP2CG,Q08xNzgyNTQ2,1,04ZJUS03RZTTZDH2,6,3,0.0,PA0000812814,Other party at fault,C,PD ONLY  (1 CAR),2014-09-29 15:00:00,0,CO,CO,NO,2014-06-30 00:00:00,1,,,,
04ZJUS01W6KBP2CG,Q08xNzgyNTQ2,1,04ZJUS03RZTTZDH2,6,3,0.0,PA0000812816,Other party at fault,C,PD ONLY  (1 CAR),2014-09-29 15:00:00,0,CO,CO,NO,2014-06-30 00:00:00,1,,,,
04ZJUS01W6KBP2CG,Q08xNzgyNTQ2,1,04ZJUS03RZTTZDH2,6,3,0.0,PA0002109331,No fault,C,HAIL,2016-07-15 00:00:00,98,CO,CO,NO,2016-01-21 00:00:00,2,1.0,0.0,0.0,0.0
04ZJUS02TS51RPGS,Q08xNzk3MTkw,1,04ZJUS03ZG5C6XMZ,1,2,8075.79,PA0000797423,Insured at fault,C,COV ISSUE 2 OR LESS VEHS,2014-07-11 17:40:00,99,CO,CO,NO,2014-01-15 00:00:00,2,3.0,0.0,0.7361111111111112,17.666666666666668
04ZJUS02TS51RPGS,Q08xNzk3MTkw,1,04ZJUS03ZG5C6XMZ,1,2,8075.79,PA0002005797,Insured at fault,C,PG_COLLISIONINTERSECTION,2015-04-16 00:00:00,1,CO,CO,NO,2015-01-15 00:00:00,2,6.0,8075.79,0.0,0.0
04ZJUS02EX5DV8YT,Q08xNzkwMzAx,1,04ZJUS03MSXTW9ES,4,1,0.0,PA0000792776,Other party at fault,C,PD ONLY (2 CARS),2014-07-01 01:45:00,2,CO,CO,NO,2014-01-07 00:00:00,1,3.0,0.0,0.07291666666666667,1.75
04ZJUS01PJSC2JM2,Q08xOTEwMTUx,1,04ZJUS031MQ8RYWN,1,2,2964.7,PA0000778410,Other party at fault,C,GLASS ONLY/TOWING,2014-04-12 19:30:00,2,CO,CO,NO,2014-04-11 00:00:00,1,5.0,78.95,0.8125,19.5
04ZJUS01PJSC2JM2,Q08xOTEwMTUx,1,04ZJUS031MQ8RYWN,1,2,2964.7,PA0000791623,Other party at fault,C,PD ONLY  (1 CAR),2014-06-23 10:00:00,2,CO,CO,NO,2014-04-11 00:00:00,1,10.0,2885.75,0.4166666666666667,10.0
04ZJUS02GK9YJ0LJ,Q08xOTEwNDIx,1,04ZJUS03QG9TCYG9,1,1,0.0,PA0000785389,Other party at fault,C,PD ONLY (2 CARS),2014-05-23 16:30:00,1,CO,CO,YES,2014-04-11 00:00:00,1,3.0,0.0,0.6875000000000001,16.500000000000004
04ZJUS0134N9W0J5,Q08xOTUxOTE2,1,04ZJUS037WL0YGSB,1,1,1582.65,PA0000830129,Insured at fault,C,PD ONLY (2 CARS),2015-01-04 15:30:00,1,CO,CO,NO,2014-11-25 00:00:00,1,5.0,1582.65,0.6458333333333334,15.5
04ZJUS02W412DCJ8,Q08xOTY4NjE1,1,04ZJUS0334Z8R6TN,5,1,1782.6599999999999,PA0002108098,Other party at fault,C,PG_HIT_RUN,2016-07-13 00:00:00,98,CO,CO,NO,2016-06-14 00:00:00,3,8.0,1782.6599999999999,0.0,0.0
04ZJUS01BLXDKPMK,Q08xOTc0NjY2,1,04ZJUS03GRV2D9J9,3,3,422.87,PA0002195518,No fault,C,ANIMAL,2017-04-14 00:00:00,0,CO,CO,NO,2016-12-24 00:00:00,1,,,,
04ZJUS01BLXDKPMK,Q08xOTc0NjY2,1,04ZJUS03GRV2D9J9,3,3,422.87,PA0002259135,Insured at fault,C,PG_IVREARENDCV,2017-10-11 00:00:00,1,TX,CO,NO,2017-06-24 00:00:00,3,6.0,422.87,0.0,0.0
04ZJUS01BLXDKPMK,Q08xOTc0NjY2,1,04ZJUS03GRV2D9J9,3,3,422.87,PA0002311539,Insured at fault,C,PG_HAZARDOUS,2018-03-18 00:00:00,1,CO,CO,NO,2017-12-24 00:00:00,3,8.0,0.0,0.0,0.0
04ZJUS01B61MP27D,Q08xOTc2NTQz,1,04ZJUS036BDDGM06,5,1,100000.0,PA0002150473,Insured at fault,C,PEDCOLLISION,2016-11-25 00:00:00,1,CO,CO,NO,2016-06-18 00:00:00,4,6.0,100000.0,0.0,0.0
04ZJUS01HL3Z6PJ5,Q08xOTcxMzkz,1,04ZJUS03EYZK34W5,6,2,3041.86,PA0002009559,Insured at fault,C,VEHCOLLISION,2015-06-13 00:00:00,1,CO,CO,NO,2015-06-12 00:00:00,2,9.0,3041.86,0.0,0.0
04ZJUS01HL3Z6PJ5,Q08xOTcxMzkz,1,04ZJUS03EYZK34W5,6,2,3041.86,PA0002414423,No fault,C,FIXEDOBJCOLL,2019-01-01 00:00:00,3,CO,CO,NO,2018-12-24 00:00:00,7,4.0,0.0,0.0,0.0
04ZJUS02NZWMZW27,Q08xOTcyNjgy,1,04ZJUS03H6V9YBTP,6,3,13525.32,PA0002008302,Insured at fault,C,PG_COLLISIONINTERSECTION,2015-06-04 00:00:00,99,CO,CO,NO,2014-12-13 00:00:00,2,7.0,10783.73,0.0,0.0
04ZJUS02NZWMZW27,Q08xOTcyNjgy,1,04ZJUS03H6V9YBTP,6,3,13525.32,PA0002349848,Insured at fault,C,PG_IVREARENDCV,2018-06-30 00:00:00,3,CO,CO,NO,2018-06-15 00:00:00,2,14.0,2741.59,0.0,0.0
04ZJUS02NZWMZW27,Q08xOTcyNjgy,1,04ZJUS03H6V9YBTP,6,3,13525.32,PA0002374685,Other party at fault,C,PG_COLLISIONBACKING,2018-09-11 00:00:00,99,ND,CO,YES,2018-06-15 00:00:00,4,8.0,0.0,0.0,0.0
04ZJUS025ZN0EE5F,Q08yMDAwNjA4,1,04ZJUS03ZEXWDXL6,2,2,22517.58,PA0002129583,Insured at fault,C,PG_IVREARENDCV,2016-09-21 00:00:00,1,CO,CO,NO,2016-07-10 00:00:00,1,9.0,5126.99,0.0,0.0
04ZJUS025ZN0EE5F,Q08yMDAwNjA4,1,04ZJUS03ZEXWDXL6,2,2,22517.58,PA0002394494,Insured at fault,C,PG_IVREARENDCV,2018-11-01 00:00:00,99,CO,CO,NO,2018-07-15 00:00:00,3,23.0,17390.59,0.0,0.0
04ZJUS02KLMGDL9Y,Q08yMDIwMjAx,1,04ZJUS03C21MD3HR,11,1,24750.0,PA0002055420,Insured at fault,C,VEHCOLLISION,2016-01-15 00:00:00,4,CO,CO,NO,2015-07-29 00:00:00,4,29.0,24750.0,0.0,0.0
04ZJUS01LDEEYQEK,Q08yMDIzOTEy,2,04ZJUS039YSS36PD,3,1,0.0,PA0000809081,Insured at fault,C,PD ONLY (2 CARS),2014-09-24 15:30:00,2,CO,CO,NO,2014-08-01 00:00:00,1,6.0,0.0,0.6458333333333334,15.5
04ZJUS028CPDG2TJ,Q08yMDQwMDAx,1,04ZJUS03B3M275JL,4,1,0.0,PA0002315008,Other party at fault,C,PG_COLLISIONINTERSECTION,2018-03-29 00:00:00,1,CO,CO,NO,2017-08-14 00:00:00,5,5.0,0.0,0.0,0.0
04ZJUS02P25R5HJZ,Q08yMDcxODMz,1,04ZJUS03V9Z3PC0N,1,2,1748.06,PA0002060525,Other party at fault,C,PG_CVREARENDIV,2016-02-01 00:00:00,1,CO,CO,NO,2015-09-11 00:00:00,1,1.0,0.0,0.0,0.0
04ZJUS02P25R5HJZ,Q08yMDcxODMz,1,04ZJUS03V9Z3PC0N,1,2,1748.06,PA0002161700,Insured at fault,C,PG_IVREARENDCV,2016-12-29 00:00:00,1,CO,CO,NO,2016-09-11 00:00:00,1,9.0,1748.06,0.0,0.0
04ZJUS01ELD02LJ5,Q08yMDg3MDU3,1,04ZJUS03091DQ2P6,3,2,3236.12,PA0002159889,Other party at fault,C,PG_CVREARENDIV,2016-12-23 00:00:00,1,CO,CO,YES,2016-10-02 00:00:00,5,12.0,3236.12,0.0,0.0
04ZJUS01ELD02LJ5,Q08yMDg3MDU3,1,04ZJUS03091DQ2P6,3,2,3236.12,PA0002204719,No fault,C,HAIL,2017-05-08 00:00:00,1,CO,CO,NO,2016-10-02 00:00:00,5,2.0,0.0,2.0,48.0
04ZJUS01PJSC2JM2,Q08yMDgwMTgx,1,04ZJUS031MQ8RYWN,1,1,1195.92,PA0000821599,Other party at fault,C,PD ONLY (2 CARS),2014-11-11 05:30:00,2,CO,CO,NO,2014-09-18 00:00:00,2,5.0,1195.92,0.22916666666666666,5.5
04ZJUS022Q9TFHLX,Q08yMTA1ODQy,1,04ZJUS03F9HCERM9,1,1,883.88,PA0000819338,Insured at fault,C,PD ONLY (2 CARS),2014-11-07 21:00:00,1,CO,CO,NO,2014-10-09 00:00:00,1,5.0,883.88,0.875,21.0
04ZJUS01Z9DTR4MF,Q08yMTAyNjMw,1,04ZJUS031H0F302J,9,1,0.0,PA0002113928,No fault,C,GLASSBREAKAGE,2016-08-01 00:00:00,0,CO,CO,NO,2016-04-16 00:00:00,11,,,,
04ZJUS0130F7RN0P,Q08yMTE1Mzcy,1,04ZJUS03921WLVHR,1,1,0.0,PA0002337725,Other party at fault,C,PG_CVREARENDIV,2018-05-30 00:00:00,1,CO,CO,NO,2018-05-21 00:00:00,2,4.0,0.0,0.0,0.0
04ZJUS02FJJGDY7Y,Q08yMTE1OTQ2,1,04ZJUS03BG007DQ3,5,6,30620.68,PA0000843290,Insured at fault,C,PD ONLY (2 CARS),2015-03-09 11:00:00,99,CO,CO,NO,2014-10-18 00:00:00,4,6.0,1852.88,0.4583333333333333,11.0
04ZJUS02FJJGDY7Y,Q08yMTE1OTQ2,1,04ZJUS03BG007DQ3,5,6,30620.68,PA0002012090,Other party at fault,C,VEHCOLLISION,2015-07-01 00:00:00,2,CO,CO,NO,2014-10-18 00:00:00,2,4.0,0.0,0.0,0.0
04ZJUS02FJJGDY7Y,Q08yMTE1OTQ2,1,04ZJUS03BG007DQ3,5,6,30620.68,PA0002049236,Other party at fault,C,REAREND,2015-12-16 00:00:00,0,CO,CO,NO,2015-10-18 00:00:00,6,,,,
04ZJUS02FJJGDY7Y,Q08yMTE1OTQ2,1,04ZJUS03BG007DQ3,5,6,30620.68,PA0002064859,Insured at fault,C,PG_IVREARENDCV,2016-02-21 00:00:00,3,CO,CO,NO,2015-10-18 00:00:00,3,35.0,16804.260000000002,0.0,0.0
04ZJUS02FJJGDY7Y,Q08yMTE1OTQ2,1,04ZJUS03BG007DQ3,5,6,30620.68,PA0002078619,Insured at fault,C,PG_IVREARENDCV,2016-04-07 00:00:00,4,CO,CO,NO,2015-10-18 00:00:00,6,8.0,2967.37,0.0,0.0
04ZJUS02FJJGDY7Y,Q08yMTE1OTQ2,1,04ZJUS03BG007DQ3,5,6,30620.68,PA0002209477,Insured at fault,C,PG_IVREARENDCV,2017-05-19 00:00:00,5,CO,CO,NO,2016-10-18 00:00:00,12,23.0,8996.169999999998,0.0,0.0
04ZJUS02RNDMD20Y,Q08yMTE5NjI0,1,04ZJUS03SZHRYQH8,14,1,0.0,PA0000817348,Other party at fault,C,PD ONLY (2 CARS),2014-11-04 12:01:00,0,CO,CO,NO,2014-10-22 00:00:00,1,,,,
04ZJUS01QMEKYFYF,Q08yMTIyNDc3,1,04ZJUS03D20WN1FN,2,1,0.0,PA0000849199,Insured at fault,C,PD ONLY (2 CARS),2015-04-06 17:06:00,2,CO,CO,NO,2014-10-24 00:00:00,2,3.0,0.0,0.7125000000000001,17.1
04ZJUS011DVWQ56R,Q08yMTIzNjk5,1,04ZJUS03PKQPYVL6,8,1,4645.11,PA0002063931,Insured at fault,C,PG_CVREARENDIV,2016-01-30 00:00:00,99,CO,CO,NO,2015-10-26 00:00:00,3,34.0,4645.11,0.0,0.0
04ZJUS02MXDETGJP,Q08yMTU3MzY1,1,04ZJUS034NW9LN3R,3,1,0.0,PA0002023100,Other party at fault,C,REAREND,2015-09-03 00:00:00,1,CO,CO,NO,2014-11-24 00:00:00,1,4.0,0.0,0.0,0.0
04ZJUS01MVT31GJE,Q08yMTUxMTk1,1,04ZJUS031DVFRWWN,2,1,0.0,PA0002041758,Other party at fault,C,REAREND,2015-09-15 00:00:00,2,CO,CO,NO,2015-05-18 00:00:00,2,4.0,0.0,0.0,0.0
04ZJUS02M15MDZ00,Q08yMTc1NTgz,1,04ZJUS13ESKZD7CT,2,2,1270.06,PA0002109662,No fault,C,PG_TOWONLY,2016-07-09 00:00:00,98,CO,CO,NO,2015-12-11 00:00:00,1,4.0,0.0,0.0,0.0
04ZJUS02M15MDZ00,Q08yMTc1NTgz,1,04ZJUS13ESKZD7CT,2,2,1270.06,PA0002250029,Insured at fault,C,PG_COLLISIONMERGE,2017-09-15 00:00:00,1,CO,CO,NO,2016-12-16 00:00:00,1,16.0,1270.06,0.0,0.0
04ZJUS01EJPMDW27,Q08yMTc4MDU3,1,04ZJUS03K61V42G7,2,1,0.0,PA0002387404,Other party at fault,C,PG_CVREARENDIV,2018-10-15 00:00:00,1,CO,CO,NO,2017-12-12 00:00:00,1,4.0,0.0,0.0,0.0
